mOTU_ID	Family	Genus	Species	cazy_family	prevalence
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0.4
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0.9333333333333333
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	0.8666666666666667
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	0.8
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	0.8666666666666667
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	0
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	1
12484	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	0.8076923076923077
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0.07692307692307693
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0.038461538461538464
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0.9230769230769231
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0.34615384615384615
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0.07692307692307693
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	0.9615384615384616
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0.11538461538461539
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	0.9615384615384616
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	0.5769230769230769
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	0
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	0.8076923076923077
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	1
12507	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	0.08333333333333333
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0.8333333333333334
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0.75
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	0.6666666666666666
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	0
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	0.08333333333333333
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	1
12510	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	CBM32	0.3333333333333333
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	CBM51	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH109	0.8666666666666667
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH110	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH112	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH123	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH130	0.2
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH136	0.06666666666666667
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH16	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH18	0.06666666666666667
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH2	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH20	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH27	0.8666666666666667
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH29	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH31	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH33	0.9333333333333333
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH35	0.9333333333333333
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH36	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH42	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH84	0.9333333333333333
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH85	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH89	0
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH92	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH95	1
12542	171552 Prevotellaceae	838 Prevotella	1262938 Prevotella sp. CAG:924	GH97	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	0.975
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0.55
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0.975
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	0.9
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	0
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	1
12552	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	0.98
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0.02
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0.82
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0.76
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0.96
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	0.94
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	0.72
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	0.92
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	0.98
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	0
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	1
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	0.94
12560	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	CBM32	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	CBM51	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH109	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH110	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH112	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH123	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH130	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH136	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH16	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH18	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH2	1
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH20	0.02
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH27	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH29	0.88
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH31	0.9
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH33	1
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH35	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH36	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH42	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH84	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH85	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH89	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH92	0
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH95	1
12596	815 Bacteroidaceae	816 Bacteroides	1262736 Bacteroides sp. CAG:144	GH97	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	0.24
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0.98
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0.98
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0.02
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0.92
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	0.94
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	0.94
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	0.72
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH36	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH42	0
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH84	0.92
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH85	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH89	0.04
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH92	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH95	1
12637	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH97	1
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM32	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	CBM51	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH109	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH110	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH112	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH123	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH130	0.0625
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH136	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH16	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH18	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH2	1
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH20	0.0625
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH27	0
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH29	1
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH31	0.9375
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH33	0.9375
12639	171552 Prevotellaceae	838 Prevotella	NA Prevotella species incertae sedis	GH35	0.0625
